country,lat,lon,year,gen,r6_rust_se,season,lod,r6_bb_sev,r6_bp_sev,r6_bs_sev,r6_bts_sev,r6_clb_sev,r6_dm_sev,r6_mls_sev,r6_fels_se,r6_rlb_sev,r6_rust_rr,r6_others,env,loc,flw_cl,pub_cl,sowing,harvest,rainfed,source,company,check,pl_emerg_c,pl_emerg_p,flw_days,ndm,podding_ma,pod_shatte,ph_r8,w100g,gy,prot,oil,elev
Ethiopia,9.1,37.15,2021,G192,4,1,0,2,3,2,0,0,0,0,3,0,0,0,E0191,L0103,NA,NA,7/6/2021,11/4/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,61,124.3333333,0,0,67.8,17.66666667,1827.086667,NA,NA,1650
Ethiopia,9.1,37.15,2021,G193,2,1,0,4,3,4,0,0,0,0,2,0,0,0,E0191,L0103,NA,NA,7/6/2021,11/4/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,63.66666667,125.6666667,0,0,74.46666667,15.33333333,2130.673333,NA,NA,1650
Ethiopia,9.1,37.15,2021,G211,2,1,0,3,4,1,0,0,0,0,2,0,0,0,E0191,L0103,NA,NA,7/6/2021,11/4/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,56.33333333,119.6666667,0,0,63.66666667,14,2325.23,NA,NA,1650
Ethiopia,9.1,37.15,2021,G231,2,1,0,1,2,4,0,0,0,0,2,0,0,0,E0191,L0103,NA,NA,7/6/2021,11/4/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,62,125,0,0,64,18,2800.26,NA,NA,1650
Ethiopia,9.1,37.15,2021,G240,3,1,0,2,3,1,0,0,0,0,3,0,0,0,E0191,L0103,NA,NA,7/6/2021,11/4/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,62.33333333,124,0,0,79,15.66666667,1892.093333,NA,NA,1650
Ethiopia,9.1,37.15,2021,G244,3,1,0,2,3,3,0,0,0,0,2,0,0,0,E0191,L0103,NA,NA,7/6/2021,11/4/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,59.33333333,122.6666667,0,0,67.46666667,17.33333333,2172.19,NA,NA,1650
Ethiopia,9.1,37.15,2021,G256,3,1,0,2,3,1,0,0,0,0,2,0,0,0,E0191,L0103,NA,NA,7/6/2021,11/4/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,60,122.3333333,0,0,75.46666667,13,1913.043333,NA,NA,1650
Benin,9.158,3.025,2021,G002,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Tawny,7/18/2021,12/9/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,85,38,96,0,1,38,13,1226.666667,39,25.9,447
Benin,9.158,3.025,2021,G032,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,88,44.33333333,96,0,1,65,12.33333333,2572.666667,37.7,24.2,447
Benin,9.158,3.025,2021,G057,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Tawny,7/18/2021,12/9/2021,Rainfed,Klein Karoo Seed Marketing Zimbabwe K2 Seed,Private,0,0,66.66666667,44.33333333,89.66666667,0,1,65,15.33333333,2668.666667,34.5,27.5,447
Benin,9.158,3.025,2021,G058,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,86.66666667,46.66666667,105,0,1,65,13.66666667,1822,39.1,24.4,447
Benin,9.158,3.025,2021,G072,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,Klein Karoo Seed Marketing Zimbabwe K2 Seed,Private,0,0,95.33333333,42,83.33333333,0,1,65,16.66666667,2357,38.6,25.05,447
Benin,9.158,3.025,2021,G073,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,86.66666667,44.33333333,96,0,1,65,15.66666667,2288.666667,39,24.1,447
Benin,9.158,3.025,2021,G076,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Tawny,7/18/2021,12/9/2021,Rainfed,Klein Karoo Seed Marketing Zimbabwe K2 Seed,Private,0,0,29.33333333,40.66666667,95.66666667,0,1,48.66666667,18.33333333,610,37.9,25.9,447
Benin,9.158,3.025,2021,G090,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Tawny,7/18/2021,12/9/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,45,41.66666667,96,0,1,47,16,1906,38.9,25.6,447
Benin,9.158,3.025,2021,G099,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,SeedCo,Private,0,0,40,40.66666667,89.66666667,0,1,68.33333333,19,2236.666667,38.15,25.25,447
Benin,9.158,3.025,2021,G104,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,SeedCo,Private,0,0,35,40.66666667,96,0,1,55,13.66666667,1771.333333,39.6,23.75,447
Benin,9.158,3.025,2021,G107,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,SeedCo,Private,0,0,83.33333333,42,83.33333333,0,1,65,13,1763.333333,37.95,25.1,447
Benin,9.158,3.025,2021,G109,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,SeedCo,Private,0,0,56.66666667,42,96,0,1,65,13.66666667,2044.666667,39.95,23.15,447
Benin,9.158,3.025,2021,G110,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,SeedCo,Private,0,0,81.66666667,40.66666667,77,0,1,65,13.66666667,2015.333333,35.2,26.45,447
Benin,9.158,3.025,2021,G111,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,SeedCo,Private,0,0,83.33333333,40.66666667,89.66666667,0,1,60.66666667,13.33333333,1363.333333,36.1,26.1,447
Benin,9.158,3.025,2021,G121,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Tawny,7/18/2021,12/9/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,83.33333333,42,77,0,1,65,15.66666667,2088,38.45,24.8,447
Benin,9.158,3.025,2021,G130,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Tawny,7/18/2021,12/9/2021,Rainfed,Klein Karoo Seed Marketing Zimbabwe K2 Seed,Private,0,0,11.66666667,42,96,0,1,65,19,396,36.45,26.5,447
Benin,9.158,3.025,2021,G131,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Tawny,7/18/2021,12/9/2021,Rainfed,Klein Karoo Seed Marketing Zimbabwe K2 Seed,Private,0,0,4.333333333,45.33333333,83.33333333,0,1,65,16.33333333,1300.666667,39.25,24.9,447
Benin,9.158,3.025,2021,G139,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,SeedCo,Private,0,0,83.33333333,42,96,0,1,60.66666667,14.33333333,2322,36.95,25.35,447
Benin,9.158,3.025,2021,G142,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Tawny,7/18/2021,12/9/2021,Rainfed,SeedCo,Private,0,0,66.66666667,42,77,0,1,65,19.66666667,1694.666667,40.1,24.7,447
Benin,9.158,3.025,2021,G147,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,SeedCo,Private,0,0,33.33333333,42,83.33333333,0,1,65,19.33333333,1588,38.3,25.75,447
Benin,9.158,3.025,2021,G160,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,84.33333333,38,89.66666667,0,1,65,18.66666667,2061.333333,40.1,24.45,447
Benin,9.158,3.025,2021,G170,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,1,0,88.33333333,46.66666667,95.66666667,0,1,65,11.66666667,2232,42.5,21.35,447
Benin,9.158,3.025,2021,G276,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,86,46.66666667,96,0,1,65,12,1961,39.35,25.45,447
Benin,9.158,3.025,2021,G279,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,78.33333333,49,77,0,1,65,14.66666667,2541.333333,41,23.95,447
Benin,9.158,3.025,2021,G284,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,94.33333333,49,77,0,1,65,12.66666667,2673,40.3,25.15,447
Benin,9.158,3.025,2021,G286,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,78.33333333,49,77,0,1,65,13,2360,37.7,25.75,447
Benin,9.158,3.025,2021,G291,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,82.66666667,49,83.33333333,0,1,65,12.33333333,2207.333333,36,26.2,447
Benin,9.158,3.025,2021,G295,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,88.33333333,44.33333333,83.33333333,0,1,65,13,2007.333333,40.45,25.2,447
Benin,9.158,3.025,2021,G298,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,90,49,77,0,1,65,13.66666667,2234,38.7,25.35,447
Benin,9.158,3.025,2021,G299,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,61.66666667,42,96,0,1,65,13.66666667,2301.333333,36.25,26.45,447
Benin,9.158,3.025,2021,G301,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,86.66666667,46.66666667,77,0,1.333333333,68.33333333,15.33333333,1429.333333,41.8,23.75,447
Benin,9.158,3.025,2021,G306,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,62.66666667,44.33333333,96,0,1,65,15,2416,40.75,24.35,447
Benin,9.158,3.025,2021,G348,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,87.66666667,46.66666667,83.33333333,0,1,65,13.33333333,2304,40.4,22.6,447
Benin,9.158,3.025,2021,G354,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,87.66666667,46.66666667,96,0,1,65,11,2675.333333,36.7,24.25,447
Benin,9.158,3.025,2021,G360,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,87.66666667,42,96,0,1,65,13,2553.333333,40.85,23.7,447
Benin,9.158,3.025,2021,G361,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0185,L046,NA,Mixed,7/18/2021,12/9/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,83.33333333,46.66666667,96,0,1,65,13.66666667,2216.666667,39.45,24.8,447
Benin,10.15,2.109,2021,G002,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,85,43,96,0,1,48,12.66666667,357,41.5,25.2,365
Benin,10.15,2.109,2021,G032,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,88,46.66666667,99,0,1,72,11.66666667,473.6666667,41.2,22.8,365
Benin,10.15,2.109,2021,G057,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Tawny,7/20/2021,12/18/2021,Rainfed,Klein Karoo Seed Marketing Zimbabwe K2 Seed,Private,0,0,66.66666667,42,89.66666667,0,1,75.66666667,13.66666667,720,36.75,26.8,365
Benin,10.15,2.109,2021,G058,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,86.66666667,44.33333333,83.33333333,0,1,72.33333333,13.33333333,682.5,38.6,24.7,365
Benin,10.15,2.109,2021,G072,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Tawny,7/20/2021,12/18/2021,Rainfed,Klein Karoo Seed Marketing Zimbabwe K2 Seed,Private,0,0,95.33333333,44.33333333,89.66666667,0,1,79.33333333,16.33333333,305,40.75,24.85,365
Benin,10.15,2.109,2021,G073,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Tawny,7/20/2021,12/18/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,86.66666667,43,86.33333333,0,1,69.66666667,14,730,39.75,23.9,365
Benin,10.15,2.109,2021,G076,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Tawny,7/20/2021,12/18/2021,Rainfed,Klein Karoo Seed Marketing Zimbabwe K2 Seed,Private,0,0,29.33333333,46.66666667,89.66666667,0,1,43.66666667,13.66666667,150,NA,NA,365
Benin,10.15,2.109,2021,G090,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Tawny,7/20/2021,12/18/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,45,40.66666667,89.66666667,0,1,61.33333333,16,433.3333333,43.1,24.35,365
Benin,10.15,2.109,2021,G099,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,SeedCo,Private,0,0,40,43,89.66666667,0,1,50,14,330,38.6,25.45,365
Benin,10.15,2.109,2021,G104,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,SeedCo,Private,0,0,35,42,77,0,1,74.66666667,12,306.6666667,41.55,24.2,365
Benin,10.15,2.109,2021,G107,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,SeedCo,Private,0,0,83.33333333,44.33333333,83.33333333,0,1,68,12,623.3333333,39.15,24.55,365
Benin,10.15,2.109,2021,G109,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,SeedCo,Private,0,0,56.66666667,39.33333333,96,0,1,37.66666667,13.33333333,445,39.85,24.2,365
Benin,10.15,2.109,2021,G110,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,SeedCo,Private,0,0,81.66666667,42,77,0,1,74,14.33333333,746.6666667,37.95,26.2,365
Benin,10.15,2.109,2021,G111,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,SeedCo,Private,0,0,83.33333333,44.33333333,96,0,1,71.66666667,11.66666667,500.3333333,37.95,26.05,365
Benin,10.15,2.109,2021,G121,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,83.33333333,43,96,0,1,59.33333333,13,456.6666667,40,24.75,365
Benin,10.15,2.109,2021,G130,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,Klein Karoo Seed Marketing Zimbabwe K2 Seed,Private,0,0,11.66666667,46.66666667,92.66666667,0,1,75.66666667,14,267.5,38.1,25.3,365
Benin,10.15,2.109,2021,G131,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,Klein Karoo Seed Marketing Zimbabwe K2 Seed,Private,0,0,4.333333333,46.66666667,77,0,1,39.66666667,13,246.6666667,39.75,25.3,365
Benin,10.15,2.109,2021,G139,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,SeedCo,Private,0,0,83.33333333,44.33333333,83.33333333,0,1,77,14,580,38.25,25.5,365
Benin,10.15,2.109,2021,G142,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,SeedCo,Private,0,0,66.66666667,44.33333333,83.33333333,0,1,69.33333333,15.66666667,547,39.75,25.45,365
Benin,10.15,2.109,2021,G147,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,SeedCo,Private,0,0,33.33333333,39.33333333,83.33333333,0,1,48.66666667,16,473.3333333,39.3,25.85,365
Benin,10.15,2.109,2021,G160,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,84.33333333,46.66666667,86.33333333,0,1,78,15.66666667,565,41.85,24.3,365
Benin,10.15,2.109,2021,G170,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,1,0,88.33333333,49,92.66666667,0,1,74.66666667,10,743.3333333,42.1,20.5,365
Benin,10.15,2.109,2021,G276,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Tawny,7/20/2021,12/18/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,86,44.33333333,96,0,1,74,11.33333333,1139,41.2,24.65,365
Benin,10.15,2.109,2021,G279,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,78.33333333,44.33333333,83.33333333,0,1,77,11.33333333,896.6666667,41.85,23.05,365
Benin,10.15,2.109,2021,G284,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,94.33333333,41.66666667,99,0,1,71.33333333,13.33333333,781.6666667,40.95,24.5,365
Benin,10.15,2.109,2021,G286,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,78.33333333,44.33333333,99,0,1,74.66666667,12.33333333,946.6666667,39.05,25.35,365
Benin,10.15,2.109,2021,G291,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,82.66666667,44.33333333,89.66666667,0,1,76.33333333,11,687.5,41.15,24.75,365
Benin,10.15,2.109,2021,G295,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,88.33333333,44.33333333,83.33333333,0,1,78,12.66666667,691.6666667,41.55,24.8,365
Benin,10.15,2.109,2021,G298,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,90,42,96,0,1,77.33333333,11,561.3333333,40.8,25.1,365
Benin,10.15,2.109,2021,G299,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,61.66666667,41.66666667,83.33333333,0,1,70.66666667,13,468.3333333,39.3,25.9,365
Benin,10.15,2.109,2021,G301,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,86.66666667,42,89.66666667,0,1,78.66666667,13.66666667,355,41.45,24.5,365
Benin,10.15,2.109,2021,G306,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,62.66666667,46.66666667,96,0,1,73.66666667,14,567.6666667,42.45,23.5,365
Benin,10.15,2.109,2021,G348,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,87.66666667,43,83.33333333,0,1,70.66666667,11,1033.333333,41.35,22.2,365
Benin,10.15,2.109,2021,G354,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,87.66666667,44.33333333,89.66666667,0,1,74,11,951.6666667,38.9,23.5,365
Benin,10.15,2.109,2021,G360,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,87.66666667,44.33333333,83.33333333,0,1,60,13,960,41.45,23.15,365
Benin,10.15,2.109,2021,G361,1,1,1,0,0,0,0,0,0,0,0,0,0,0,E0186,L047,NA,Mixed,7/20/2021,12/18/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,83.33333333,46.66666667,89.66666667,0,1,78,15,676.6666667,39.8,23.65,365
Nigeria,11.975,8.559,2021,G045,0,1,1,0,0,0,0,0,0,0,0,0,0,0,E0203,L066,White,Tawny,8/1/2021,11/30/2021,Rainfed,Semillas Panorama SAS,Private,0,0,0,0,111.3333333,0,1,71.66666667,11.33333333,756.7866667,NA,NA,486
Nigeria,11.975,8.559,2021,G046,0,1,1,0,0,0,0,0,0,0,0,0,0,0,E0203,L066,White,Tawny,8/1/2021,11/30/2021,Rainfed,Semillas Panorama SAS,Private,0,0,0,0,112.3333333,0,1,67.33333333,15.33333333,842.4733333,NA,NA,486
Nigeria,11.975,8.559,2021,G047,0,1,1,0,0,0,0,0,0,0,0,0,0,0,E0203,L066,White,Grey,8/1/2021,11/30/2021,Rainfed,Semillas Panorama SAS,Private,0,0,0,0,100.3333333,0,1.666666667,82.33333333,11,1041.326667,NA,NA,486
Nigeria,11.975,8.559,2021,G048,0,1,1,0,0,0,0,0,0,0,0,0,0,0,E0203,L066,White,Grey,8/1/2021,11/30/2021,Rainfed,Semillas Panorama SAS,Private,0,0,0,0,101.6666667,0,1.666666667,68.66666667,14,1267.1,NA,NA,486
Nigeria,11.975,8.559,2021,G049,0,1,1,0,0,0,0,0,0,0,0,0,0,0,E0203,L066,Purple,Tawny,8/1/2021,11/30/2021,Rainfed,Semillas Panorama SAS,Private,0,0,0,0,108.3333333,0,1,60.33333333,12,581.15,NA,NA,486
Nigeria,11.975,8.559,2021,G050,0,1,1,0,0,0,0,0,0,0,0,0,0,0,E0203,L066,White,Tawny,8/1/2021,11/30/2021,Rainfed,Semillas Panorama SAS,Private,0,0,0,0,102,0,1,64,433.3333333,1268.603333,NA,NA,486
Nigeria,11.975,8.559,2021,G051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,E0203,L066,Mixed,Grey,8/1/2021,11/30/2021,Rainfed,Semillas Panorama SAS,Private,0,0,0,0,104.3333333,0,3.666666667,74,13.66666667,1080.393333,NA,NA,486
Nigeria,11.975,8.559,2021,G092,0,1,1,0,0,0,0,0,0,0,0,0,0,0,E0203,L066,Purple,Grey,8/1/2021,11/30/2021,Rainfed,SeedCo,Private,0,0,0,0,102.3333333,0,1.333333333,74.33333333,13.33333333,1272.816667,NA,NA,486
Nigeria,11.975,8.559,2021,G145,0,1,1,0,0,0,0,0,0,0,0,0,0,0,E0203,L066,Purple,Grey,8/1/2021,11/30/2021,Rainfed,SeedCo,Private,0,0,0,0,101.3333333,0,2,76,13.33333333,1246.77,NA,NA,486
Nigeria,11.975,8.559,2021,G172,0,1,1,0,0,0,0,0,0,0,0,0,0,0,E0203,L066,Purple,Tawny,8/1/2021,11/30/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,0,108.3333333,0,1,75.33333333,11.33333333,896.38,NA,NA,486
Nigeria,11.975,8.559,2021,G174,0,1,1,0,0,0,0,0,0,0,0,0,0,0,E0203,L066,Purple,Grey,8/1/2021,11/30/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,0,106.6666667,0,1.333333333,88.66666667,12.33333333,1166.836667,NA,NA,486
Nigeria,11.975,8.559,2021,G178,0,1,1,0,0,0,0,0,0,0,0,0,0,0,E0203,L066,Purple,Tawny,8/1/2021,11/30/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,0,103.3333333,0,3.666666667,61.66666667,10.66666667,1034.93,NA,NA,486
Nigeria,11.975,8.559,2021,G182,0,1,2,0,0,0,0,0,0,0,0,0,0,0,E0203,L066,Purple,Tawny,8/1/2021,11/30/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,0,100.6666667,0,2,75.66666667,8.666666667,1337.223333,NA,NA,486
Nigeria,11.975,8.559,2021,G248,0,1,1,0,0,0,0,0,0,0,0,0,0,0,E0203,L066,Purple,Tawny,8/1/2021,11/30/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,0,104.3333333,0,1,74.66666667,11,656.36,NA,NA,486
Nigeria,11.975,8.559,2021,G249,0,1,2,0,0,0,0,0,0,0,0,0,0,0,E0203,L066,Purple,Tawny,8/1/2021,11/30/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,0,106.3333333,0,4.666666667,73.66666667,11,461.27,NA,NA,486
Nigeria,11.975,8.559,2021,G250,0,1,2,0,0,0,0,0,0,0,0,0,0,0,E0203,L066,Purple,Tawny,8/1/2021,11/30/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,0,96.33333333,0,3,72,10.33333333,817.4566667,NA,NA,486
